"cid","country","year","violence","violence_y_cum","UDS","DemAge","polity2","durable","system","yrsoffc","finittrm","yrcurnt","multpl","military","defmin","percent1","percentl","prtyin","execme","execrlc","execnat","execrurl","execreg","execrel","execage","allhouse","nonchief","totalseats","gov1me","gov1seat","gov1vote","gov1rlc","gov1nat","gov1rurl","gov1reg","gov1rel","gov1age","gov2me","gov2seat","gov2vote","gov2rlc","gov2nat","gov2rurl","gov2reg","gov2rel","gov2age","gov3me","gov3seat","gov3vote","gov3rlc","gov3nat","gov3rurl","gov3reg","gov3rel","gov3age","govoth","govothst","govothvt","opp1me","opp1seat","opp1vote","opp1rlc","opp1nat","opp1rurl","opp1reg","opp1rel","opp1age","opp2me","opp2seat","opp2vote","opp3me","opp3seat","opp3vote","oppoth","oppothst","oppothvt","ulprty","numul","ulvote","oppmajh","oppmajs","dateleg","dateexec","legelec","exelec","execspec","govspec","coalspec","liec","eiec","mdmh","mdms","ssh","pluralty","pr","housesys","sensys","thresh","dhondt","cl","select","fraud","auton","muni","state","author","stconst","numgov","numvote","numopp","oppvote","maj","partyage","herfgov","herfopp","herftot","frac","oppfrac","govfrac","tensys_strict","tensys","checks_lax","checks","stabs_strict","stabs","stabns_strict","stabns","tenlong_strict","tenlong","tenshort_strict","tenshort","polariz","wave_n","CWtrust","CWsurvSelfExpr","CWconfParliament","ethnicAlesina","languageAlesina","religionAlesina","legislature","elect_legislature","MajCat","singleParty","disproportionality","gini","GDPperCapita","enpv","enps","federal","immunity","higherTrust"
2,"Albania",1980,0,NA,-1.29070258140564,0,-9,33,"Mixed",35,0,-999,-999,0,0,-999,-999,36,"APL",3,0,0,0,0,39,1,"-999",250,"APL",250,100,3,0,0,0,0,39,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,39,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,35,35,1,1,0,0,0,0,35,35,35,35,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1981,0,NA,-1.29054808616638,0,-9,34,"Mixed",36,0,-999,-999,0,0,-999,-999,37,"APL",3,0,0,0,0,40,1,"-999",250,"APL",250,100,3,0,0,0,0,40,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,40,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,36,36,1,1,0,0,0,0,36,36,36,36,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1982,0,NA,-1.29345655441284,0,-9,35,"Mixed",37,0,-999,-999,0,0,-999,-999,38,"APL",3,0,0,0,0,41,1,"-999",250,"APL",250,100,3,0,0,0,0,41,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,41,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,37,37,1,1,0,0,0,0,37,37,37,37,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1983,0,NA,-1.45678412914276,0,-9,36,"Mixed",38,0,-999,-999,0,0,-999,-999,39,"APL",3,0,0,0,0,42,1,"-999",250,"APL",250,100,3,0,0,0,0,42,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,42,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,38,38,1,1,0,0,0,0,38,38,38,38,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1984,0,NA,-1.45072650909424,0,-9,37,"Mixed",39,0,-999,-999,0,0,-999,-999,40,"APL",3,0,0,0,0,43,1,"-999",250,"APL",250,100,3,0,0,0,0,43,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,43,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,39,39,1,1,0,0,0,0,39,39,39,39,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1985,0,NA,-1.56758034229279,0,-9,38,"Mixed",40,0,-999,-999,0,0,-999,-999,41,"APL",3,0,0,0,0,44,1,"-999",250,"APL",250,100,3,0,0,0,0,44,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,44,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,40,40,1,1,0,0,0,0,40,40,40,40,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,NA,NA,NA,NA,1,0
2,"Albania",1986,0,NA,-1.45773983001709,0,-9,39,"Mixed",1,0,-999,-999,0,0,-999,-999,42,"APL",3,0,0,0,0,45,1,"-999",250,"APL",250,100,3,0,0,0,0,45,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,45,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,720,NA,NA,NA,1,0
2,"Albania",1987,0,NA,-1.45568072795868,0,-9,40,"Mixed",2,0,-999,-999,0,0,-999,-999,43,"APL",3,0,0,0,0,46,1,"-999",250,"APL",250,100,3,0,0,0,0,46,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,46,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,2,2,1,1,0,0,0,0,2,2,2,2,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,750,NA,NA,NA,1,0
2,"Albania",1988,0,NA,-1.45489501953125,0,-9,41,"Mixed",3,0,-999,-999,0,0,-999,-999,44,"APL",3,0,0,0,0,47,1,"-999",250,"APL",250,100,3,0,0,0,0,47,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,47,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,3,3,1,1,0,0,0,0,3,3,3,3,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,750,NA,NA,NA,1,0
2,"Albania",1989,0,NA,-1.45557475090027,0,-9,42,"Mixed",4,0,-999,-999,0,0,-999,-999,45,"APL",3,0,0,0,0,48,1,"-999",250,"APL",250,100,3,0,0,0,0,48,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,48,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,4,4,1,1,0,0,0,0,4,4,4,4,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,780,NA,NA,NA,1,0
2,"Albania",1990,0,NA,-0.591715455055237,0,1,0,"Mixed",5,0,-999,-999,0,0,-999,-999,46,"APL",3,0,0,0,0,49,1,"-999",250,"APL",250,100,3,0,0,0,0,49,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,250,100,0,0,1,49,1,-999,NA,1.11022302462516e-16,-999,1.11022302462516e-16,5,5,1,1,0,0,0,0,5,5,5,5,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,680,NA,NA,NA,1,0
2,"Albania",1991,0,NA,0.195657834410667,0,1,0,"Mixed",6,0,0,-999,0,0,-999,-999,47,"APL",3,0,0,0,0,50,1,"-999",251,"APL",251,100,3,0,0,0,0,50,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,3,-999,1,0,0,0,0,3,3,NA,-999,-999,-999,NA,-999,-999,-999,-999,1,NA,0,0,1,"Legislature locally elected",NA,-999,251,100,0,0,1,50,1,-999,NA,0,-999,0,6,6,1,1,0,0,0,0,6,6,6,6,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,1,NA,NA,420,NA,NA,NA,1,0
2,"Albania",1992,0,NA,0.289459496736526,0,5,0,"Parliamentary",7,1,0,1,0,0,-999,-999,48,"SPA",3,0,0,0,0,51,1,"PSS",243,"SPA",168,56.1699981689453,3,0,0,0,0,51,"PDS",75,38.7099990844727,3,0,0,0,0,2,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,-999,3,-999,1,0,0,0,0,7,7,NA,-999,-999,1,1,1,-999,4,0,1,NA,0,0,1,"Legislature locally elected",NA,-999,243,94.879997253418,0,0,1,26.5,0.573235809803009,-999,NA,0.42852771282196,-999,0.42852771282196,1,1,NA,NA,0,0,0,0,7,7,1,1,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,300,NA,NA,NA,1,0
2,"Albania",1993,0,NA,0.324359983205795,0,5,1,"Parliamentary",1,1,4,1,0,0,-999,-999,1,"PDS",1,0,0,0,0,3,1,"PDS",140,"PDS",92,62.2999992370605,1,0,0,0,0,3,"PSDS",7,4.30000019073486,3,0,0,0,0,2,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PSS",38,25,3,0,0,0,0,2,"UHRP",2,NA,"PRS",1,NA,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,7,5.30000019073486,-999,-999,1,1,1,-999,4,0,1,1,0,0,1,"Legislature locally elected",NA,-999,99,66.5999984741211,41,25,0.70714282989502,2.33333325386047,0.868584811687469,0.861986935138702,NA,0.495272308588028,0.141463413834572,0.132756128907204,2,2,2,2,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,2,2,1,1,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,320,NA,NA,NA,1,0
2,"Albania",1994,0,NA,0.331724643707275,0,5,2,"Parliamentary",2,1,3,1,0,0,-999,-999,2,"PDS",1,0,0,0,0,4,1,"PDS",140,"PDS",92,62.2999992370605,1,0,0,0,0,4,"PSDS",7,4.30000019073486,3,0,0,0,0,3,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PSS",38,25,3,0,0,0,0,3,"UHRP",2,NA,"PRS",1,NA,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,7,5.30000019073486,-999,-999,1,1,1,-999,4,0,1,1,0,0,1,"Legislature locally elected",NA,-999,99,66.5999984741211,41,25,0.70714282989502,3.33333325386047,0.868584811687469,0.861986935138702,NA,0.495272308588028,0.141463413834572,0.132756128907204,3,3,2,2,0,0,0,0,3,3,2,2,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,410,NA,NA,NA,1,0
2,"Albania",1995,0,NA,0.292167037725449,0,5,3,"Parliamentary",3,1,2,1,0,0,-999,-999,3,"PDS",1,0,0,0,0,5,1,"PDS",140,"PDS",92,62.2999992370605,1,0,0,0,0,5,"PSDS",7,4.30000019073486,3,0,0,0,0,4,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PSS",38,25,3,0,0,0,0,4,"UHRP",2,NA,"PRS",1,NA,0,0,0,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,7,5.30000019073486,-999,-999,1,1,1,-999,4,0,1,1,0,0,1,"Legislature locally elected",NA,-999,99,66.5999984741211,41,25,0.70714282989502,4.33333349227905,0.868584811687469,0.861986935138702,NA,0.495272308588028,0.141463413834572,0.132756128907204,4,4,2,2,0,0,0,0,4,4,3,3,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,NA,670,NA,NA,NA,1,0
2,"Albania",1996,0,NA,0.221718847751617,0,0,0,"Parliamentary",4,1,0,1,0,0,-999,-999,4,"PDS",1,0,0,0,0,6,1,"PDS",140,"PDS",92,62.2999992370605,1,0,0,0,0,6,"PSDS",7,4.30000019073486,3,0,0,0,0,5,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PSS",38,25,3,0,0,0,0,5,"UHRP",2,NA,"PRS",1,NA,0,0,0,0,0,0,0,-999,6,-999,1,0,0,0,0,7,7,5.30000019073486,-999,-999,1,1,1,-999,4,0,1,NA,1,0,1,"Legislature locally elected",NA,-999,99,66.5999984741211,41,25,0.70714282989502,5.33333349227905,0.868584811687469,0.861986935138702,NA,0.495272308588028,0.141463413834572,0.132756128907204,5,5,2,2,0,0,0,0,5,5,4,4,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,29.2999992370605,920,NA,NA,NA,1,0
2,"Albania",1997,0,NA,0.216780796647072,0,5,0,"Parliamentary",5,1,0,1,0,0,-999,-999,5,"PDS",1,0,0,0,0,7,1,"PDS",140,"PDS",122,55.8300018310547,1,0,0,0,0,7,"PRS",3,5.73999977111816,1,0,0,0,0,6,"NA",0,0,NA,0,0,0,1,6,0,0,0,"PSS",10,20.3700008392334,3,0,0,0,0,6,"UHRP",3,4.03999996185303,"National Front",2,4.96999979019165,0,0,0,0,0,0,0,-999,7,-999,1,0,0,0,0,7,7,5.30000019073486,-999,-999,1,1,1,-999,2,0,1,NA,0,0,1,"Legislature locally elected",NA,-999,125,61.5699996948242,15,29.3800010681152,0.892857134342194,6.25,0.953152000904083,0.502222239971161,NA,0.236074000597,0.533333361148834,0.0472258068621159,6,6,2,2,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,6,6,1,1,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,29.2999992370605,810,NA,NA,NA,1,0
2,"Albania",1998,0,NA,0.182583719491959,0,5,1,"Parliamentary",1,1,3,1,0,0,-999,-999,1,"SPA",3,0,0,0,0,7,1,"SPA",153,"SPA",101,52.7999992370605,3,0,0,0,0,7,"PSDS",8,2.5,3,0,0,0,0,7,"UHRP",4,2.79999995231628,0,1,0,0,0,6,2,3,NA,"PDS",29,25.7000007629395,3,0,0,0,0,8,"National Front",3,2.29999995231628,"Legality",2,NA,2,2,NA,1,1,NA,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,1,0,1,"Legislature locally elected",NA,-999,116,58.0999984741211,36,28,0.758169949054718,7,0.764380216598511,0.660493850708008,0.475992113351822,0.527455270290375,0.349206358194351,0.237668663263321,7,7,2,2,1,1,1,1,1,1,1,1,0,3,1.73000001907349,1.32594454288483,2.38511323928833,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,29.2999992370605,890,NA,NA,NA,1,0
2,"Albania",1999,0,NA,0.209019094705582,0,5,2,"Parliamentary",2,1,2,1,0,0,-999,-999,2,"SPA",3,0,0,0,0,8,1,"SPA",153,"SPA",101,52.7999992370605,3,0,0,0,0,8,"PSDS",8,2.5,3,0,0,0,0,8,"UHRP",4,2.79999995231628,0,1,0,0,0,7,2,3,NA,"PDS",29,25.7000007629395,3,0,0,0,0,9,"National Front",3,2.29999995231628,"Legality",2,NA,2,2,NA,1,1,NA,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,1,0,2,"Legislature locally elected",NA,-999,116,58.0999984741211,36,28,0.758169949054718,8,0.764380216598511,0.660493850708008,0.475992113351822,0.527455270290375,0.349206358194351,0.237668663263321,8,8,2,2,0,0,0,0,2,2,2,2,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,29.2999992370605,980,NA,NA,NA,1,0
2,"Albania",2000,0,NA,0.309634387493134,0,5,3,"Parliamentary",1,1,1,1,0,0,-999,-999,3,"SPA",3,0,0,0,0,9,1,"SPA",153,"SPA",101,52.7999992370605,3,0,0,0,0,9,"PSDS",8,2.5,3,0,0,0,0,9,"UHRP",4,2.79999995231628,0,1,0,0,0,8,2,3,NA,"PDS",29,25.7000007629395,3,0,0,0,0,10,"National Front",3,2.29999995231628,"Legality",2,NA,2,2,NA,1,1,NA,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,1,0,2,"Legislature locally elected",NA,-999,116,58.0999984741211,36,28,0.758169949054718,9,0.764380216598511,0.660493850708008,0.475992113351822,0.527455270290375,0.349206358194351,0.237668663263321,9,9,2,2,0.25,0.25,0.25,0.25,3,3,1,1,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,NA,29.2999992370605,1170,NA,NA,NA,1,0
2,"Albania",2001,0,NA,0.416596978902817,0,5,4,"Parliamentary",2,1,0,1,0,0,-999,-999,4,"SPA",3,0,0,0,0,10,1,"SPA",153,"SPA",101,52.7999992370605,3,0,0,0,0,10,"PSDS",8,2.5,3,0,0,0,0,10,"UHRP",4,2.79999995231628,0,1,0,0,0,9,5,3,NA,"PDS",29,25.7000007629395,3,0,0,0,0,11,"National Front",3,2.29999995231628,"Legality",2,NA,2,2,NA,1,1,NA,0,-999,6,-999,1,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,1,0,2,"Legislature locally elected",NA,-999,116,58.0999984741211,36,28,0.758169949054718,10,0.764179527759552,0.660493850708008,0.475876778364182,0.527571380138397,0.349206358194351,0.237871065735817,10,10,2,2,0,0,0,0,4,4,2,2,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,3,0,8.11999988555908,29.2999992370605,1340,NA,NA,NA,1,0
2,"Albania",2002,0,NA,0.550719141960144,1,7,5,"Parliamentary",1,1,2,1,0,0,-999,-999,5,"SPA",3,0,0,0,0,11,1,"SPA",140,"SPA",73,41.5099983215332,3,0,0,0,0,11,"SDP",4,3.64000010490417,0,0,0,0,0,11,"UHRP",3,2.60999989509583,0,1,0,0,0,10,1,3,2.5699999332428,"Union of Victory",46,36.810001373291,0,0,0,0,0,1,"PD",6,5.09000015258789,"PAD",3,2.54999995231628,2,2,0,0,0,0,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,0,0,2,"Legislature locally elected",NA,-999,83,50.3299980163574,57,44.4500007629395,0.592857122421265,8.25,0.77848744392395,0.665743350982666,NA,0.620452165603638,0.340225577354431,0.224213927984238,11,11,2,2,0.5,0.5,0.5,0.5,5,5,1,1,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,2,0,8.11999988555908,28.1000003814697,1400,NA,NA,NA,1,0
2,"Albania",2003,0,NA,0.551846504211426,2,7,6,"Parliamentary",1,1,1,1,0,0,-999,-999,6,"SPA",3,0,0,0,0,12,1,"SPA",140,"SPA",73,41.5099983215332,3,0,0,0,0,12,"SDP",4,3.64000010490417,0,0,0,0,0,12,"UHRP",3,2.60999989509583,0,1,0,0,0,11,1,3,2.5699999332428,"Union of Victory",46,36.810001373291,0,0,0,0,0,2,"PD",6,5.09000015258789,"PAD",3,2.54999995231628,2,2,0,0,0,0,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,0,0,2,"Legislature locally elected",NA,-999,83,50.3299980163574,57,44.4500007629395,0.592857122421265,9.25,0.77848744392395,0.665743350982666,NA,0.620452165603638,0.340225577354431,0.224213927984238,12,12,2,2,0.25,0.25,0.25,0.25,6,6,1,1,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,2,0,8.11999988555908,28.1000003814697,1660,NA,NA,NA,1,0
2,"Albania",2004,0,NA,0.549394607543945,3,7,7,"Parliamentary",2,1,0,1,0,0,-999,-999,7,"SPA",3,0,0,0,0,13,1,"SPA",140,"SPA",73,41.5099983215332,3,0,0,0,0,13,"SDP",4,3.64000010490417,0,0,0,0,0,13,"UHRP",3,2.60999989509583,0,1,0,0,0,12,1,3,2.5699999332428,"Union of Victory",46,36.810001373291,0,0,0,0,0,3,"PD",6,5.09000015258789,"PAD",3,2.54999995231628,2,2,0,0,0,0,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,0,0,2,"Legislature locally elected",NA,-999,83,50.3299980163574,57,44.4500007629395,0.592857122421265,10.25,0.77848744392395,0.665743350982666,NA,0.620452165603638,0.340225577354431,0.224213927984238,13,13,2,2,0,0,0,0,7,7,2,2,0,4,1.75630247592926,1.15071797370911,2.65667009353638,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,2,0,8.11999988555908,31.1000003814697,2110,NA,NA,NA,1,0
2,"Albania",2005,0,NA,0.754529178142548,4,9,8,"Parliamentary",3,1,0,1,0,0,-999,-999,8,"SPA",3,0,0,0,0,14,1,"SPA",140,"SPA",73,41.5099983215332,3,0,0,0,0,14,"PSDS",4,3.64000010490417,3,0,0,0,0,14,"UHRP",3,2.60999989509583,0,1,0,0,0,13,1,3,2.5699999332428,"Union of Victory",46,36.810001373291,0,0,0,0,0,4,"PD",6,5.09000015258789,"PAD",3,2.54999995231628,2,2,0,0,0,0,0,-999,7,-999,1,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,0,0,2,"Legislature locally elected",NA,-999,83,50.3299980163574,57,44.4500007629395,0.592857122421265,11.25,0.77848744392395,0.665743350982666,NA,0.620452165603638,0.340225577354431,0.224213927984238,14,14,2,2,0.25,0.25,0.25,0.25,8,8,1,1,0,5,NA,NA,NA,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,2,0,30.2099990844727,31.1000003814697,2610,NA,NA,NA,1,NA
2,"Albania",2006,0,NA,0.757285416126251,5,9,9,"Parliamentary",1,1,4,1,0,0,-999,-999,1,"PDS",1,0,0,0,0,16,0,"SPA",140,"PDS",56,40,1,0,0,0,0,16,"PRS",11,7.90000009536743,1,0,0,0,0,15,"PD",4,NA,0,0,0,0,0,5,2,6,NA,"SPA",42,30,3,0,0,0,0,15,"PSDS",7,5,"LSI",5,3.59999990463257,4,8,NA,1,1,NA,0,-999,-999,-999,0,0,0,0,1,7,7,11.1000003814697,-999,-999,1,1,1,-999,2,0,1,NA,0,0,2,"Legislature locally elected",NA,-999,77,47.9000015258789,62,38.5999984741211,0.550000011920929,12.75,0.55506831407547,0.482310116291046,0.262551009654999,0.742754280567169,0.526176571846008,0.450786054134369,15,15,3,3,1,1,1,1,1,1,1,1,2,5,NA,NA,NA,0.220400005578995,0.0399000011384487,0.47189998626709,1,1,2,0,30.2099990844727,31.1000003814697,2980,NA,NA,NA,1,NA
